LAST_UPLOAD_DATE,NEW_LICNO,REFERENCE_NUMBER,SERVICE,NEW_ACCOUNT,LICENSEE,LOCATION,STATION_TYPE,TECHNOLOGY,CELL_ID,PHYSICAL_ID,PROV,LATITUDE,LONGITUDE,SITE_TYPE,STUCT_HT,STRUCTURE_TYPE,LAST_MOD_DATE,RECORD_ID,TRANSMIT_FREQ,RECEIVE_FREQ,TX_MODEL,TX_MFR,TRANSMIT_BW,BW_EMISSION,TX_PWR,TX_ANT_MODEL,TX_ANT_MFR,TX_ANT_HT,TX_ANT_DIRECTIONAL,TX_ANT_AZIM,TX_ANT_ELEV_ANGLE,TX_ANT_GAIN,TX_LINE_LOSS,DEM_GROUND_ELEV_M,SITE_ELEV,ANTENNA_Z_M
2026-05-19,010808968-001,NSA005,600B,100000088282,Bragg Communications Inc.,SA005GA-5651 Ogilvie St  ,FX,LTE,302270-20005-121,33.0,NS,44.628979,-63.571217,O,40.0,R,2026-05-18,"121 715 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,1.0,-14.0,15.0,1.0,16.717748641967773,16.717748641967773,56.71774864196777
2026-05-19,010808968-001,NSA005,600B,100000088282,Bragg Communications Inc.,SA005GA-5651 Ogilvie St  ,FX,LTE,302270-20005-121,33.0,NS,44.628979,-63.571217,O,40.0,R,2026-05-18,"121 716 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,1.0,-14.0,15.0,1.0,16.717748641967773,16.717748641967773,56.71774864196777
2026-05-19,010808968-001,NSA005,600B,100000088282,Bragg Communications Inc.,SA005GB-5651 Ogilvie St  ,FX,LTE,302270-20005-122,34.0,NS,44.628979,-63.571217,O,40.0,R,2026-05-18,"122 717 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,130.0,-10.0,15.0,1.0,16.717748641967773,16.717748641967773,56.71774864196777
2026-05-19,010808968-001,NSA005,600B,100000088282,Bragg Communications Inc.,SA005GB-5651 Ogilvie St  ,FX,LTE,302270-20005-122,34.0,NS,44.628979,-63.571217,O,40.0,R,2026-05-18,"122 718 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,130.0,-10.0,15.0,1.0,16.717748641967773,16.717748641967773,56.71774864196777
2026-05-19,010808968-001,NSA005,600B,100000088282,Bragg Communications Inc.,SA005GC-5651 Ogilvie St  ,FX,LTE,302270-20005-123,35.0,NS,44.628979,-63.571217,O,40.0,R,2026-05-18,"123 719 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,220.0,-14.0,15.0,1.0,16.717748641967773,16.717748641967773,56.71774864196777
2026-05-19,010808968-001,NSA005,600B,100000088282,Bragg Communications Inc.,SA005GC-5651 Ogilvie St  ,FX,LTE,302270-20005-123,35.0,NS,44.628979,-63.571217,O,40.0,R,2026-05-18,"123 720 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,220.0,-14.0,15.0,1.0,16.717748641967773,16.717748641967773,56.71774864196777
2026-05-19,010808968-001,NSA006,600B,100000088282,Bragg Communications Inc.,SA006GA-1521 LaMarchant St  ,FX,LTE,302270-20006-121,36.0,NS,44.639324,-63.590919,O,32.0,R,2026-05-18,"121 28568 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 1",649.0,695.0,AS1617561,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,32.0,D,80.0,-11.0,15.0,1.0,53.65529251098633,53.65529251098633,85.65529251098633
2026-05-19,010808968-001,NSA006,600B,100000088282,Bragg Communications Inc.,SA006GA-1521 LaMarchant St  ,FX,LTE,302270-20006-121,36.0,NS,44.639324,-63.590919,O,32.0,R,2026-05-18,"121 28995 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 1",649.0,695.0,AS1617561,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,32.0,D,80.0,-11.0,15.0,1.0,53.65529251098633,53.65529251098633,85.65529251098633
2026-05-19,010808968-001,NSA006,600B,100000088282,Bragg Communications Inc.,SA006GB-1521 LaMarchant St  ,FX,LTE,302270-20006-122,37.0,NS,44.639324,-63.590919,O,32.0,R,2026-05-18,"122 28549 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 2",649.0,695.0,AS1617561,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,32.0,D,180.0,-12.0,15.0,1.0,53.65529251098633,53.65529251098633,85.65529251098633
2026-05-19,010808968-001,NSA006,600B,100000088282,Bragg Communications Inc.,SA006GB-1521 LaMarchant St  ,FX,LTE,302270-20006-122,37.0,NS,44.639324,-63.590919,O,32.0,R,2026-05-18,"122 28550 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 2",649.0,695.0,AS1617561,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,32.0,D,180.0,-12.0,15.0,1.0,53.65529251098633,53.65529251098633,85.65529251098633
2026-05-19,010808968-001,NSA006,600B,100000088282,Bragg Communications Inc.,SA006GC-1521 LaMarchant St  ,FX,LTE,302270-20006-123,38.0,NS,44.639324,-63.590919,O,32.0,R,2026-05-18,"123 28551 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 3",649.0,695.0,AS1617561,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,32.0,D,300.0,-11.0,15.0,1.0,53.65529251098633,53.65529251098633,85.65529251098633
2026-05-19,010808968-001,NSA006,600B,100000088282,Bragg Communications Inc.,SA006GC-1521 LaMarchant St  ,FX,LTE,302270-20006-123,38.0,NS,44.639324,-63.590919,O,32.0,R,2026-05-18,"123 28553 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 3",649.0,695.0,AS1617561,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,32.0,D,300.0,-11.0,15.0,1.0,53.65529251098633,53.65529251098633,85.65529251098633
2026-05-19,010808968-001,NSA007,600B,100000088282,Bragg Communications Inc.,SA007GA-2060 Quingate Place  ,FX,LTE,302270-20007-121,39.0,NS,44.646389,-63.593889,O,37.0,R,2026-05-18,"121 31305 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,37.0,D,1.0,-12.0,15.0,1.0,50.650001525878906,50.650001525878906,87.6500015258789
2026-05-19,010808968-001,NSA007,600B,100000088282,Bragg Communications Inc.,SA007GA-2060 Quingate Place  ,FX,LTE,302270-20007-121,39.0,NS,44.646389,-63.593889,O,37.0,R,2026-05-18,"121 31306 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,37.0,D,1.0,-12.0,15.0,1.0,50.650001525878906,50.650001525878906,87.6500015258789
2026-05-19,010808968-001,NSA007,600B,100000088282,Bragg Communications Inc.,SA007GB-2060 Quingate Place  ,FX,LTE,302270-20007-122,40.0,NS,44.646389,-63.593889,O,37.0,R,2026-05-18,"122 31307 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,37.0,D,120.0,-12.0,15.0,1.0,50.650001525878906,50.650001525878906,87.6500015258789
2026-05-19,010808968-001,NSA007,600B,100000088282,Bragg Communications Inc.,SA007GB-2060 Quingate Place  ,FX,LTE,302270-20007-122,40.0,NS,44.646389,-63.593889,O,37.0,R,2026-05-18,"122 31308 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,37.0,D,120.0,-12.0,15.0,1.0,50.650001525878906,50.650001525878906,87.6500015258789
2026-05-19,010808968-001,NSA007,600B,100000088282,Bragg Communications Inc.,SA007GC-2060 Quingate Place  ,FX,LTE,302270-20007-123,41.0,NS,44.646389,-63.593889,O,37.0,R,2026-05-18,"123 31309 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,37.0,D,240.0,-10.0,15.0,1.0,50.650001525878906,50.650001525878906,87.6500015258789
2026-05-19,010808968-001,NSA007,600B,100000088282,Bragg Communications Inc.,SA007GC-2060 Quingate Place  ,FX,LTE,302270-20007-123,41.0,NS,44.646389,-63.593889,O,37.0,R,2026-05-18,"123 31310 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC 3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,37.0,D,240.0,-10.0,15.0,1.0,50.650001525878906,50.650001525878906,87.6500015258789
2026-05-19,010808968-001,NSA008,600B,100000088282,Bragg Communications Inc.,SA008GA-5303 Morris St  ,FX,LTE,302270-20008-121,42.0,NS,44.641109,-63.574165,O,40.0,R,2026-05-18,"121 822 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,10.0,-12.0,15.0,1.0,27.200000762939453,27.200000762939453,67.20000076293945
2026-05-19,010808968-001,NSA008,600B,100000088282,Bragg Communications Inc.,SA008GA-5303 Morris St  ,FX,LTE,302270-20008-121,42.0,NS,44.641109,-63.574165,O,40.0,R,2026-05-18,"121 823 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,10.0,-12.0,15.0,1.0,27.200000762939453,27.200000762939453,67.20000076293945
2026-05-19,010808968-001,NSA008,600B,100000088282,Bragg Communications Inc.,SA008GB-5303 Morris St  ,FX,LTE,302270-20008-122,43.0,NS,44.641109,-63.574165,O,40.0,R,2026-05-18,"122 820 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,150.0,-8.0,15.0,1.0,27.200000762939453,27.200000762939453,67.20000076293945
2026-05-19,010808968-001,NSA008,600B,100000088282,Bragg Communications Inc.,SA008GB-5303 Morris St  ,FX,LTE,302270-20008-122,43.0,NS,44.641109,-63.574165,O,40.0,R,2026-05-18,"122 821 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,150.0,-8.0,15.0,1.0,27.200000762939453,27.200000762939453,67.20000076293945
2026-05-19,010808968-001,NSA008,600B,100000088282,Bragg Communications Inc.,SA008GC-5303 Morris St  ,FX,LTE,302270-20008-123,44.0,NS,44.641109,-63.574165,O,40.0,R,2026-05-18,"123 824 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,250.0,-8.0,15.0,1.0,27.200000762939453,27.200000762939453,67.20000076293945
2026-05-19,010808968-001,NSA008,600B,100000088282,Bragg Communications Inc.,SA008GC-5303 Morris St  ,FX,LTE,302270-20008-123,44.0,NS,44.641109,-63.574165,O,40.0,R,2026-05-18,"123 825 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,250.0,-8.0,15.0,1.0,27.200000762939453,27.200000762939453,67.20000076293945
2026-05-19,010808968-001,NSA009,600B,100000088282,Bragg Communications Inc.,SA009GA-3751 Robie St  ,FX,LTE,302270-20009-121,45.0,NS,44.668533,-63.614869,O,14.0,R,2026-05-18,"121 36900 - HUAWEI-ASI4516R0v06, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,ASI4516R0v06,HUAWEI-ASI4516R0v06,14.0,D,1.0,-8.0,14.9,1.0,65.74874877929688,65.74874877929688,79.74874877929688
2026-05-19,010808968-001,NSA009,600B,100000088282,Bragg Communications Inc.,SA009GA-3751 Robie St  ,FX,LTE,302270-20009-121,45.0,NS,44.668533,-63.614869,O,14.0,R,2026-05-18,"121 36901 - HUAWEI-ASI4516R0v06, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,ASI4516R0v06,HUAWEI-ASI4516R0v06,14.0,D,1.0,-8.0,14.9,1.0,65.74874877929688,65.74874877929688,79.74874877929688
2026-05-19,010808968-001,NSA009,600B,100000088282,Bragg Communications Inc.,SA009GB-3751 Robie St  ,FX,LTE,302270-20009-122,46.0,NS,44.668533,-63.614869,O,14.0,R,2026-05-18,"122 36902 - HUAWEI-ASI4516R0v06, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,ASI4516R0v06,HUAWEI-ASI4516R0v06,14.0,D,110.0,-8.0,14.9,1.0,65.74874877929688,65.74874877929688,79.74874877929688
2026-05-19,010808968-001,NSA009,600B,100000088282,Bragg Communications Inc.,SA009GB-3751 Robie St  ,FX,LTE,302270-20009-122,46.0,NS,44.668533,-63.614869,O,14.0,R,2026-05-18,"122 36903 - HUAWEI-ASI4516R0v06, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,ASI4516R0v06,HUAWEI-ASI4516R0v06,14.0,D,110.0,-8.0,14.9,1.0,65.74874877929688,65.74874877929688,79.74874877929688
2026-05-19,010808968-001,NSA009,600B,100000088282,Bragg Communications Inc.,SA009GC-3751 Robie St  ,FX,LTE,302270-20009-123,47.0,NS,44.668533,-63.614869,O,14.0,R,2026-05-18,"123 36904 - HUAWEI-ASI4516R0v06, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,ASI4516R0v06,HUAWEI-ASI4516R0v06,14.0,D,230.0,-12.0,14.9,1.0,65.74874877929688,65.74874877929688,79.74874877929688
2026-05-19,010808968-001,NSA009,600B,100000088282,Bragg Communications Inc.,SA009GC-3751 Robie St  ,FX,LTE,302270-20009-123,47.0,NS,44.668533,-63.614869,O,14.0,R,2026-05-18,"123 36906 - HUAWEI-ASI4516R0v06, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,ASI4516R0v06,HUAWEI-ASI4516R0v06,14.0,D,230.0,-12.0,14.9,1.0,65.74874877929688,65.74874877929688,79.74874877929688
2026-05-19,010808968-001,NSA020,600B,100000088282,Bragg Communications Inc.,SA020GA-1030 South Park Street  ,FX,LTE,302270-20020-121,48.0,NS,44.635,-63.576667,O,25.0,R,2026-05-18,"121 1128 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,25.0,D,90.0,-12.0,15.0,1.0,20.791963577270508,20.791963577270508,45.79196357727051
2026-05-19,010808968-001,NSA020,600B,100000088282,Bragg Communications Inc.,SA020GA-1030 South Park Street  ,FX,LTE,302270-20020-121,48.0,NS,44.635,-63.576667,O,25.0,R,2026-05-18,"121 1129 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,25.0,D,90.0,-12.0,15.0,1.0,20.791963577270508,20.791963577270508,45.79196357727051
2026-05-19,010808968-001,NSA020,600B,100000088282,Bragg Communications Inc.,SA020GB-1030 South Park Street  ,FX,LTE,302270-20020-122,49.0,NS,44.635,-63.576667,O,25.0,R,2026-05-18,"122 1130 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,25.0,D,220.0,-10.0,15.0,1.0,20.791963577270508,20.791963577270508,45.79196357727051
2026-05-19,010808968-001,NSA020,600B,100000088282,Bragg Communications Inc.,SA020GB-1030 South Park Street  ,FX,LTE,302270-20020-122,49.0,NS,44.635,-63.576667,O,25.0,R,2026-05-18,"122 1131 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,25.0,D,220.0,-10.0,15.0,1.0,20.791963577270508,20.791963577270508,45.79196357727051
2026-05-19,010808968-001,NSA020,600B,100000088282,Bragg Communications Inc.,SA020GC-1030 South Park Street  ,FX,LTE,302270-20020-123,50.0,NS,44.635,-63.576667,O,25.0,R,2026-05-18,"123 1132 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,25.0,D,340.0,-12.0,15.0,1.0,20.791963577270508,20.791963577270508,45.79196357727051
2026-05-19,010808968-001,NSA020,600B,100000088282,Bragg Communications Inc.,SA020GC-1030 South Park Street  ,FX,LTE,302270-20020-123,50.0,NS,44.635,-63.576667,O,25.0,R,2026-05-18,"123 1133 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,25.0,D,340.0,-12.0,15.0,1.0,20.791963577270508,20.791963577270508,45.79196357727051
2026-05-19,010808968-001,NSA040,600B,100000088282,Bragg Communications Inc.,SA040GA-6967 Bayers Rd  ,FX,LTE,302270-20040-121,54.0,NS,44.656387,-63.624168,O,40.0,R,2026-05-18,"121 37016 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,40.0,-10.0,15.0,1.0,18.15999984741211,18.15999984741211,58.15999984741211
2026-05-19,010808968-001,NSA040,600B,100000088282,Bragg Communications Inc.,SA040GA-6967 Bayers Rd  ,FX,LTE,302270-20040-121,54.0,NS,44.656387,-63.624168,O,40.0,R,2026-05-18,"121 37017 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,40.0,-10.0,15.0,1.0,18.15999984741211,18.15999984741211,58.15999984741211
2026-05-19,010808968-001,NSA040,600B,100000088282,Bragg Communications Inc.,SA040GB-6967 Bayers Rd  ,FX,LTE,302270-20040-122,55.0,NS,44.656387,-63.624168,O,40.0,R,2026-05-18,"122 37018 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,150.0,-10.0,15.0,1.0,18.15999984741211,18.15999984741211,58.15999984741211
2026-05-19,010808968-001,NSA040,600B,100000088282,Bragg Communications Inc.,SA040GB-6967 Bayers Rd  ,FX,LTE,302270-20040-122,55.0,NS,44.656387,-63.624168,O,40.0,R,2026-05-18,"122 37019 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,150.0,-10.0,15.0,1.0,18.15999984741211,18.15999984741211,58.15999984741211
2026-05-19,010808968-001,NSA040,600B,100000088282,Bragg Communications Inc.,SA040GC-6967 Bayers Rd  ,FX,LTE,302270-20040-123,56.0,NS,44.656387,-63.624168,O,40.0,R,2026-05-18,"123 37020 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,290.0,-10.0,15.0,1.0,18.15999984741211,18.15999984741211,58.15999984741211
2026-05-19,010808968-001,NSA040,600B,100000088282,Bragg Communications Inc.,SA040GC-6967 Bayers Rd  ,FX,LTE,302270-20040-123,56.0,NS,44.656387,-63.624168,O,40.0,R,2026-05-18,"123 37021 - Tongyu-TQBM-D608015-Q172718DEI-65FT2v03, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,TQBM-D608015-Q172718DEI-65FT2v,Tongyu-TQBM-D608015-Q172718DEI-65FT2v03,40.0,D,290.0,-10.0,15.0,1.0,18.15999984741211,18.15999984741211,58.15999984741211
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GA-1236 Henry Street  ,FX,LTE,302270-20053-121,195.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"121 37617 - Dengyo-OCT6-2LX2HX-BR45, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,70.0,-11.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GA-1236 Henry Street  ,FX,LTE,302270-20053-121,195.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"121 37618 - Dengyo-OCT6-2LX2HX-BR45, SEC1",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,70.0,-11.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GB-1236 Henry Street  ,FX,LTE,302270-20053-122,196.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"122 37619 - Dengyo-OCT6-2LX2HX-BR45, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,160.0,-10.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GB-1236 Henry Street  ,FX,LTE,302270-20053-122,196.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"122 37620 - Dengyo-OCT6-2LX2HX-BR45, SEC2",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,160.0,-10.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GC-1236 Henry Street  ,FX,LTE,302270-20053-123,197.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"123 37621 - Dengyo-OCT6-2LX2HX-BR45, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,250.0,-10.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GC-1236 Henry Street  ,FX,LTE,302270-20053-123,197.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"123 37622 - Dengyo-OCT6-2LX2HX-BR45, SEC3",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,250.0,-10.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GD-1236 Henry Street  ,FX,LTE,302270-20053-124,198.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"124 37623 - Dengyo-OCT6-2LX2HX-BR45, SEC4",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,340.0,-10.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
2026-05-19,010808968-001,NSA053,600B,100000088282,Bragg Communications Inc.,SA053GD-1236 Henry Street  ,FX,LTE,302270-20053-124,198.0,NS,44.636333,-63.58775,O,22.0,R,2026-05-18,"124 37624 - Dengyo-OCT6-2LX2HX-BR45, SEC4",649.0,695.0,AS161699,287AB,10.0,10M0V2W,49.0,OCT6-2LX2HX-BR45,Dengyo-OCT6-2LX2HX-BR45,21.5,D,340.0,-10.0,15.0,1.0,41.006690979003906,41.006690979003906,62.506690979003906
